v:
3.23833;3.23843;3.23873;3.23923;3.23993;3.24083;3.24193;3.24323;3.24473;3.24643;3.24833;3.25043;3.25273;3.25523;3.25793;3.26083;3.26393;3.26723;3.27073;3.27443;3.27833;3.28243;3.28673;3.29123;3.29593;3.30083;3.30593;3.31123;3.31673;3.32243;3.32833;3.33443;3.34073;3.34723;3.35393;3.36083;3.36793;3.37523;3.38273;3.39043;3.39833;3.40643;3.41473;3.42323;3.43193;3.44083;3.44993;3.45923;3.46873;3.47843;3.48833;3.49843;3.50873;3.51923;3.52993;3.54083;3.55193;3.56323;3.57473;3.58643;3.59833;3.61043;3.62273;3.63523;3.64793;3.66083;3.67393;3.68723;3.70073;3.71443;3.72833;3.74243;3.75673;3.77123;3.78593;3.80083;3.81593;3.83123;3.84673;3.86243;3.87833;3.89443;3.91073;3.92723;3.94393;3.96083;3.97793;3.99523;4.01273;4.03043;4.04833;4.06643;4.08473;4.10323;4.12193;4.14083;4.15993;4.17923;4.19873;4.21843;4.23833;
3.25005;3.25015;3.25045;3.25095;3.25165;3.25255;3.25365;3.25495;3.25645;3.25815;3.26005;3.26215;3.26445;3.26695;3.26965;3.27255;3.27565;3.27895;3.28245;3.28615;3.29005;3.29415;3.29845;3.30295;3.30765;3.31255;3.31765;3.32295;3.32845;3.33415;3.34005;3.34615;3.35245;3.35895;3.36565;3.37255;3.37965;3.38695;3.39445;3.40215;3.41005;3.41815;3.42645;3.43495;3.44365;3.45255;3.46165;3.47095;3.48045;3.49015;3.50005;3.51015;3.52045;3.53095;3.54165;3.55255;3.56365;3.57495;3.58645;3.59815;3.61005;3.62215;3.63445;3.64695;3.65965;3.67255;3.68565;3.69895;3.71245;3.72615;3.74005;3.75415;3.76845;3.78295;3.79765;3.81255;3.82765;3.84295;3.85845;3.87415;3.89005;3.90615;3.92245;3.93895;3.95565;3.97255;3.98965;4.00695;4.02445;4.04215;4.06005;4.07815;4.09645;4.11495;4.13365;4.15255;4.17165;4.19095;4.21045;4.23015;4.25005;
3.26214;3.26224;3.26254;3.26304;3.26374;3.26464;3.26574;3.26704;3.26854;3.27024;3.27214;3.27424;3.27654;3.27904;3.28174;3.28464;3.28774;3.29104;3.29454;3.29824;3.30214;3.30624;3.31054;3.31504;3.31974;3.32464;3.32974;3.33504;3.34054;3.34624;3.35214;3.35824;3.36454;3.37104;3.37774;3.38464;3.39174;3.39904;3.40654;3.41424;3.42214;3.43024;3.43854;3.44704;3.45574;3.46464;3.47374;3.48304;3.49254;3.50224;3.51214;3.52224;3.53254;3.54304;3.55374;3.56464;3.57574;3.58704;3.59854;3.61024;3.62214;3.63424;3.64654;3.65904;3.67174;3.68464;3.69774;3.71104;3.72454;3.73824;3.75214;3.76624;3.78054;3.79504;3.80974;3.82464;3.83974;3.85504;3.87054;3.88624;3.90214;3.91824;3.93454;3.95104;3.96774;3.98464;4.00174;4.01904;4.03654;4.05424;4.07214;4.09024;4.10854;4.12704;4.14574;4.16464;4.18374;4.20304;4.22254;4.24224;4.26214;
3.27462;3.27472;3.27502;3.27552;3.27622;3.27712;3.27822;3.27952;3.28102;3.28272;3.28462;3.28672;3.28902;3.29152;3.29422;3.29712;3.30022;3.30352;3.30702;3.31072;3.31462;3.31872;3.32302;3.32752;3.33222;3.33712;3.34222;3.34752;3.35302;3.35872;3.36462;3.37072;3.37702;3.38352;3.39022;3.39712;3.40422;3.41152;3.41902;3.42672;3.43462;3.44272;3.45102;3.45952;3.46822;3.47712;3.48622;3.49552;3.50502;3.51472;3.52462;3.53472;3.54502;3.55552;3.56622;3.57712;3.58822;3.59952;3.61102;3.62272;3.63462;3.64672;3.65902;3.67152;3.68422;3.69712;3.71022;3.72352;3.73702;3.75072;3.76462;3.77872;3.79302;3.80752;3.82222;3.83712;3.85222;3.86752;3.88302;3.89872;3.91462;3.93072;3.94702;3.96352;3.98022;3.99712;4.01422;4.03152;4.04902;4.06672;4.08462;4.10272;4.12102;4.13952;4.15822;4.17712;4.19622;4.21552;4.23502;4.25472;4.27463;
3.2875;3.2876;3.2879;3.2884;3.2891;3.29;3.2911;3.2924;3.2939;3.2956;3.2975;3.2996;3.3019;3.3044;3.3071;3.31;3.3131;3.3164;3.3199;3.3236;3.3275;3.3316;3.3359;3.3404;3.3451;3.35;3.3551;3.3604;3.3659;3.3716;3.3775;3.3836;3.3899;3.3964;3.4031;3.41;3.4171;3.4244;3.4319;3.4396;3.4475;3.4556;3.4639;3.4724;3.4811;3.49;3.4991;3.5084;3.5179;3.5276;3.5375;3.5476;3.5579;3.5684;3.5791;3.59;3.6011;3.6124;3.6239;3.6356;3.6475;3.6596;3.6719;3.6844;3.6971;3.71;3.7231;3.7364;3.7499;3.7636;3.7775;3.7916;3.8059;3.8204;3.8351;3.85;3.8651;3.8804;3.8959;3.9116;3.9275;3.9436;3.9599;3.9764;3.9931;4.01;4.0271;4.0444;4.0619;4.0796;4.0975;4.1156;4.1339;4.1524;4.1711;4.19;4.2091;4.2284;4.2479;4.2676;4.2875;
3.30076;3.30086;3.30116;3.30166;3.30236;3.30326;3.30436;3.30566;3.30716;3.30886;3.31076;3.31286;3.31516;3.31766;3.32036;3.32326;3.32636;3.32966;3.33316;3.33686;3.34076;3.34486;3.34916;3.35366;3.35836;3.36326;3.36836;3.37366;3.37916;3.38486;3.39076;3.39686;3.40316;3.40966;3.41636;3.42326;3.43036;3.43766;3.44516;3.45286;3.46076;3.46886;3.47716;3.48566;3.49436;3.50326;3.51236;3.52166;3.53116;3.54086;3.55076;3.56086;3.57116;3.58166;3.59236;3.60326;3.61436;3.62566;3.63716;3.64886;3.66076;3.67286;3.68516;3.69766;3.71036;3.72326;3.73636;3.74966;3.76316;3.77686;3.79076;3.80486;3.81916;3.83366;3.84836;3.86326;3.87836;3.89366;3.90916;3.92486;3.94076;3.95686;3.97316;3.98966;4.00636;4.02326;4.04036;4.05766;4.07516;4.09286;4.11076;4.12886;4.14716;4.16566;4.18436;4.20326;4.22236;4.24166;4.26116;4.28086;4.30076;
3.31443;3.31453;3.31483;3.31533;3.31603;3.31693;3.31803;3.31933;3.32083;3.32253;3.32443;3.32653;3.32883;3.33133;3.33403;3.33693;3.34003;3.34333;3.34683;3.35053;3.35443;3.35853;3.36283;3.36733;3.37203;3.37693;3.38203;3.38733;3.39283;3.39853;3.40443;3.41053;3.41683;3.42333;3.43003;3.43693;3.44403;3.45133;3.45883;3.46653;3.47443;3.48253;3.49083;3.49933;3.50803;3.51693;3.52603;3.53533;3.54483;3.55453;3.56443;3.57453;3.58483;3.59533;3.60603;3.61693;3.62803;3.63933;3.65083;3.66253;3.67443;3.68653;3.69883;3.71133;3.72403;3.73693;3.75003;3.76333;3.77683;3.79053;3.80443;3.81853;3.83283;3.84733;3.86203;3.87693;3.89203;3.90733;3.92283;3.93853;3.95443;3.97053;3.98683;4.00333;4.02003;4.03693;4.05403;4.07133;4.08883;4.10653;4.12443;4.14253;4.16083;4.17933;4.19803;4.21693;4.23603;4.25533;4.27483;4.29453;4.31443;
3.32851;3.32861;3.32891;3.32941;3.33011;3.33101;3.33211;3.33341;3.33491;3.33661;3.33851;3.34061;3.34291;3.34541;3.34811;3.35101;3.35411;3.35741;3.36091;3.36461;3.36851;3.37261;3.37691;3.38141;3.38611;3.39101;3.39611;3.40141;3.40691;3.41261;3.41851;3.42461;3.43091;3.43741;3.44411;3.45101;3.45811;3.46541;3.47291;3.48061;3.48851;3.49661;3.50491;3.51341;3.52211;3.53101;3.54011;3.54941;3.55891;3.56861;3.57851;3.58861;3.59891;3.60941;3.62011;3.63101;3.64211;3.65341;3.66491;3.67661;3.68851;3.70061;3.71291;3.72541;3.73811;3.75101;3.76411;3.77741;3.79091;3.80461;3.81851;3.83261;3.84691;3.86141;3.87611;3.89101;3.90611;3.92141;3.93691;3.95261;3.96851;3.98461;4.00091;4.01741;4.03411;4.05101;4.06811;4.08541;4.10291;4.12061;4.13851;4.15661;4.17491;4.19341;4.21211;4.23101;4.25011;4.26941;4.28891;4.30861;4.32851;
3.343;3.3431;3.3434;3.3439;3.3446;3.3455;3.3466;3.3479;3.3494;3.3511;3.353;3.3551;3.3574;3.3599;3.3626;3.3655;3.3686;3.3719;3.3754;3.3791;3.383;3.3871;3.3914;3.3959;3.4006;3.4055;3.4106;3.4159;3.4214;3.4271;3.433;3.4391;3.4454;3.4519;3.4586;3.4655;3.4726;3.4799;3.4874;3.4951;3.503;3.5111;3.5194;3.5279;3.5366;3.5455;3.5546;3.5639;3.5734;3.5831;3.593;3.6031;3.6134;3.6239;3.6346;3.6455;3.6566;3.6679;3.6794;3.6911;3.703;3.7151;3.7274;3.7399;3.7526;3.7655;3.7786;3.7919;3.8054;3.8191;3.833;3.8471;3.8614;3.8759;3.8906;3.9055;3.9206;3.9359;3.9514;3.9671;3.983;3.9991;4.0154;4.0319;4.0486;4.0655;4.0826;4.0999;4.1174;4.1351;4.153;4.1711;4.1894;4.2079;4.2266;4.2455;4.2646;4.2839;4.3034;4.3231;4.343;
3.35791;3.35801;3.35831;3.35881;3.35951;3.36041;3.36151;3.36281;3.36431;3.36601;3.36791;3.37001;3.37231;3.37481;3.37751;3.38041;3.38351;3.38681;3.39031;3.39401;3.39791;3.40201;3.40631;3.41081;3.41551;3.42041;3.42551;3.43081;3.43631;3.44201;3.44791;3.45401;3.46031;3.46681;3.47351;3.48041;3.48751;3.49481;3.50231;3.51001;3.51791;3.52601;3.53431;3.54281;3.55151;3.56041;3.56951;3.57881;3.58831;3.59801;3.60791;3.61801;3.62831;3.63881;3.64951;3.66041;3.67151;3.68281;3.69431;3.70601;3.71791;3.73001;3.74231;3.75481;3.76751;3.78041;3.79351;3.80681;3.82031;3.83401;3.84791;3.86201;3.87631;3.89081;3.90551;3.92041;3.93551;3.95081;3.96631;3.98201;3.99791;4.01401;4.03031;4.04681;4.06351;4.08041;4.09751;4.11481;4.13231;4.15001;4.16791;4.18601;4.20431;4.22281;4.24151;4.26041;4.27951;4.29881;4.31831;4.33801;4.35791;
3.37325;3.37335;3.37365;3.37415;3.37485;3.37575;3.37685;3.37815;3.37965;3.38135;3.38325;3.38535;3.38765;3.39015;3.39285;3.39575;3.39885;3.40215;3.40565;3.40935;3.41325;3.41735;3.42165;3.42615;3.43085;3.43575;3.44085;3.44615;3.45165;3.45735;3.46325;3.46935;3.47565;3.48215;3.48885;3.49575;3.50285;3.51015;3.51765;3.52535;3.53325;3.54135;3.54965;3.55815;3.56685;3.57575;3.58485;3.59415;3.60365;3.61335;3.62325;3.63335;3.64365;3.65415;3.66485;3.67575;3.68685;3.69815;3.70965;3.72135;3.73325;3.74535;3.75765;3.77015;3.78285;3.79575;3.80885;3.82215;3.83565;3.84935;3.86325;3.87735;3.89165;3.90615;3.92085;3.93575;3.95085;3.96615;3.98165;3.99735;4.01325;4.02935;4.04565;4.06215;4.07885;4.09575;4.11285;4.13015;4.14765;4.16535;4.18325;4.20135;4.21965;4.23815;4.25685;4.27575;4.29485;4.31415;4.33365;4.35335;4.37325;
3.38902;3.38912;3.38942;3.38992;3.39062;3.39152;3.39262;3.39392;3.39542;3.39712;3.39902;3.40112;3.40342;3.40592;3.40862;3.41152;3.41462;3.41792;3.42142;3.42512;3.42902;3.43312;3.43742;3.44192;3.44662;3.45152;3.45662;3.46192;3.46742;3.47312;3.47902;3.48512;3.49142;3.49792;3.50462;3.51152;3.51862;3.52592;3.53342;3.54112;3.54902;3.55712;3.56542;3.57392;3.58262;3.59152;3.60062;3.60992;3.61942;3.62912;3.63902;3.64912;3.65942;3.66992;3.68062;3.69152;3.70262;3.71392;3.72542;3.73712;3.74902;3.76112;3.77342;3.78592;3.79862;3.81152;3.82462;3.83792;3.85142;3.86512;3.87902;3.89312;3.90742;3.92192;3.93662;3.95152;3.96662;3.98192;3.99742;4.01312;4.02902;4.04512;4.06142;4.07792;4.09462;4.11152;4.12862;4.14592;4.16342;4.18112;4.19902;4.21712;4.23542;4.25392;4.27262;4.29152;4.31062;4.32992;4.34942;4.36912;4.38902;
3.40522;3.40532;3.40562;3.40612;3.40682;3.40772;3.40882;3.41012;3.41162;3.41332;3.41522;3.41732;3.41962;3.42212;3.42482;3.42772;3.43082;3.43412;3.43762;3.44132;3.44522;3.44932;3.45362;3.45812;3.46282;3.46772;3.47282;3.47812;3.48362;3.48932;3.49522;3.50132;3.50762;3.51412;3.52082;3.52772;3.53482;3.54212;3.54962;3.55732;3.56522;3.57332;3.58162;3.59012;3.59882;3.60772;3.61682;3.62612;3.63562;3.64532;3.65522;3.66532;3.67562;3.68612;3.69682;3.70772;3.71882;3.73012;3.74162;3.75332;3.76522;3.77732;3.78962;3.80212;3.81482;3.82772;3.84082;3.85412;3.86762;3.88132;3.89522;3.90932;3.92362;3.93812;3.95282;3.96772;3.98282;3.99812;4.01362;4.02932;4.04522;4.06132;4.07762;4.09412;4.11082;4.12772;4.14482;4.16212;4.17962;4.19732;4.21522;4.23332;4.25162;4.27012;4.28882;4.30772;4.32682;4.34612;4.36562;4.38532;4.40522;
3.42188;3.42197;3.42227;3.42277;3.42347;3.42437;3.42547;3.42677;3.42827;3.42997;3.43187;3.43397;3.43627;3.43877;3.44147;3.44437;3.44747;3.45077;3.45427;3.45797;3.46187;3.46597;3.47027;3.47477;3.47947;3.48437;3.48947;3.49477;3.50027;3.50597;3.51187;3.51797;3.52427;3.53077;3.53747;3.54437;3.55147;3.55877;3.56627;3.57397;3.58187;3.58997;3.59827;3.60677;3.61547;3.62437;3.63347;3.64277;3.65227;3.66197;3.67187;3.68197;3.69227;3.70277;3.71347;3.72437;3.73547;3.74677;3.75827;3.76997;3.78187;3.79397;3.80627;3.81877;3.83147;3.84437;3.85747;3.87077;3.88427;3.89797;3.91187;3.92597;3.94027;3.95477;3.96947;3.98437;3.99947;4.01477;4.03027;4.04597;4.06187;4.07797;4.09427;4.11077;4.12747;4.14437;4.16147;4.17877;4.19627;4.21397;4.23187;4.24997;4.26827;4.28677;4.30547;4.32437;4.34347;4.36277;4.38227;4.40197;4.42188;
3.43898;3.43908;3.43938;3.43988;3.44058;3.44148;3.44258;3.44388;3.44538;3.44708;3.44898;3.45108;3.45338;3.45588;3.45858;3.46148;3.46458;3.46788;3.47138;3.47508;3.47898;3.48308;3.48738;3.49188;3.49658;3.50148;3.50658;3.51188;3.51738;3.52308;3.52898;3.53508;3.54138;3.54788;3.55458;3.56148;3.56858;3.57588;3.58338;3.59108;3.59898;3.60708;3.61538;3.62388;3.63258;3.64148;3.65058;3.65988;3.66938;3.67908;3.68898;3.69908;3.70938;3.71988;3.73058;3.74148;3.75258;3.76388;3.77538;3.78708;3.79898;3.81108;3.82338;3.83588;3.84858;3.86148;3.87458;3.88788;3.90138;3.91508;3.92898;3.94308;3.95738;3.97188;3.98658;4.00148;4.01658;4.03188;4.04738;4.06308;4.07898;4.09508;4.11138;4.12788;4.14458;4.16148;4.17858;4.19588;4.21338;4.23108;4.24898;4.26708;4.28538;4.30388;4.32258;4.34148;4.36058;4.37988;4.39938;4.41908;4.43898;
3.45653;3.45663;3.45693;3.45743;3.45813;3.45903;3.46013;3.46143;3.46293;3.46463;3.46653;3.46863;3.47093;3.47343;3.47613;3.47903;3.48213;3.48543;3.48893;3.49263;3.49653;3.50063;3.50493;3.50943;3.51413;3.51903;3.52413;3.52943;3.53493;3.54063;3.54653;3.55263;3.55893;3.56543;3.57213;3.57903;3.58613;3.59343;3.60093;3.60863;3.61653;3.62463;3.63293;3.64143;3.65013;3.65903;3.66813;3.67743;3.68693;3.69663;3.70653;3.71663;3.72693;3.73743;3.74813;3.75903;3.77013;3.78143;3.79293;3.80463;3.81653;3.82863;3.84093;3.85343;3.86613;3.87903;3.89213;3.90543;3.91893;3.93263;3.94653;3.96063;3.97493;3.98943;4.00413;4.01903;4.03413;4.04943;4.06493;4.08063;4.09653;4.11263;4.12893;4.14543;4.16213;4.17903;4.19613;4.21343;4.23093;4.24863;4.26653;4.28463;4.30293;4.32143;4.34013;4.35903;4.37813;4.39743;4.41693;4.43663;4.45653;
3.47455;3.47465;3.47495;3.47545;3.47615;3.47705;3.47815;3.47945;3.48095;3.48265;3.48455;3.48665;3.48895;3.49145;3.49415;3.49705;3.50015;3.50345;3.50695;3.51065;3.51455;3.51865;3.52295;3.52745;3.53215;3.53705;3.54215;3.54745;3.55295;3.55865;3.56455;3.57065;3.57695;3.58345;3.59015;3.59705;3.60415;3.61145;3.61895;3.62665;3.63455;3.64265;3.65095;3.65945;3.66815;3.67705;3.68615;3.69545;3.70495;3.71465;3.72455;3.73465;3.74495;3.75545;3.76615;3.77705;3.78815;3.79945;3.81095;3.82265;3.83455;3.84665;3.85895;3.87145;3.88415;3.89705;3.91015;3.92345;3.93695;3.95065;3.96455;3.97865;3.99295;4.00745;4.02215;4.03705;4.05215;4.06745;4.08295;4.09865;4.11455;4.13065;4.14695;4.16345;4.18015;4.19705;4.21415;4.23145;4.24895;4.26665;4.28455;4.30265;4.32095;4.33945;4.35815;4.37705;4.39615;4.41545;4.43495;4.45465;4.47455;
3.49304;3.49314;3.49344;3.49394;3.49464;3.49554;3.49664;3.49794;3.49944;3.50114;3.50304;3.50514;3.50744;3.50994;3.51264;3.51554;3.51864;3.52194;3.52544;3.52914;3.53304;3.53714;3.54144;3.54594;3.55064;3.55554;3.56064;3.56594;3.57144;3.57714;3.58304;3.58914;3.59544;3.60194;3.60864;3.61554;3.62264;3.62994;3.63744;3.64514;3.65304;3.66114;3.66944;3.67794;3.68664;3.69554;3.70464;3.71394;3.72344;3.73314;3.74304;3.75314;3.76344;3.77394;3.78464;3.79554;3.80664;3.81794;3.82944;3.84114;3.85304;3.86514;3.87744;3.88994;3.90264;3.91554;3.92864;3.94194;3.95544;3.96914;3.98304;3.99714;4.01144;4.02594;4.04064;4.05554;4.07064;4.08594;4.10144;4.11714;4.13304;4.14914;4.16544;4.18194;4.19864;4.21554;4.23264;4.24994;4.26744;4.28514;4.30304;4.32114;4.33944;4.35794;4.37664;4.39554;4.41464;4.43394;4.45344;4.47314;4.49304;
3.512;3.5121;3.5124;3.5129;3.5136;3.5145;3.5156;3.5169;3.5184;3.5201;3.522;3.5241;3.5264;3.5289;3.5316;3.5345;3.5376;3.5409;3.5444;3.5481;3.552;3.5561;3.5604;3.5649;3.5696;3.5745;3.5796;3.5849;3.5904;3.5961;3.602;3.6081;3.6144;3.6209;3.6276;3.6345;3.6416;3.6489;3.6564;3.6641;3.672;3.6801;3.6884;3.6969;3.7056;3.7145;3.7236;3.7329;3.7424;3.7521;3.762;3.7721;3.7824;3.7929;3.8036;3.8145;3.8256;3.8369;3.8484;3.8601;3.872;3.8841;3.8964;3.9089;3.9216;3.9345;3.9476;3.9609;3.9744;3.9881;4.002;4.0161;4.0304;4.0449;4.0596;4.0745;4.0896;4.1049;4.1204;4.1361;4.152;4.1681;4.1844;4.2009;4.2176;4.2345;4.2516;4.2689;4.2864;4.3041;4.322;4.3401;4.3584;4.3769;4.3956;4.4145;4.4336;4.4529;4.4724;4.4921;4.512;
3.53144;3.53154;3.53184;3.53234;3.53304;3.53394;3.53504;3.53634;3.53784;3.53954;3.54144;3.54354;3.54584;3.54834;3.55104;3.55394;3.55704;3.56034;3.56384;3.56754;3.57144;3.57554;3.57984;3.58434;3.58904;3.59394;3.59904;3.60434;3.60984;3.61554;3.62144;3.62754;3.63384;3.64034;3.64704;3.65394;3.66104;3.66834;3.67584;3.68354;3.69144;3.69954;3.70784;3.71634;3.72504;3.73394;3.74304;3.75234;3.76184;3.77154;3.78144;3.79154;3.80184;3.81234;3.82304;3.83394;3.84504;3.85634;3.86784;3.87954;3.89144;3.90354;3.91584;3.92834;3.94104;3.95394;3.96704;3.98034;3.99384;4.00754;4.02144;4.03554;4.04984;4.06434;4.07904;4.09394;4.10904;4.12434;4.13984;4.15554;4.17144;4.18754;4.20384;4.22034;4.23704;4.25394;4.27104;4.28834;4.30584;4.32354;4.34144;4.35954;4.37784;4.39634;4.41504;4.43394;4.45304;4.47234;4.49184;4.51154;4.53144;
3.55137;3.55147;3.55177;3.55227;3.55297;3.55387;3.55497;3.55627;3.55777;3.55947;3.56137;3.56347;3.56577;3.56827;3.57097;3.57387;3.57697;3.58027;3.58377;3.58747;3.59137;3.59547;3.59977;3.60427;3.60897;3.61387;3.61897;3.62427;3.62977;3.63547;3.64137;3.64747;3.65377;3.66027;3.66697;3.67387;3.68097;3.68827;3.69577;3.70347;3.71137;3.71947;3.72777;3.73627;3.74497;3.75387;3.76297;3.77227;3.78177;3.79147;3.80137;3.81147;3.82177;3.83227;3.84297;3.85387;3.86497;3.87627;3.88777;3.89947;3.91137;3.92347;3.93577;3.94827;3.96097;3.97387;3.98697;4.00027;4.01377;4.02747;4.04137;4.05547;4.06977;4.08427;4.09897;4.11387;4.12897;4.14427;4.15977;4.17547;4.19137;4.20747;4.22377;4.24027;4.25697;4.27387;4.29097;4.30827;4.32577;4.34347;4.36137;4.37947;4.39777;4.41627;4.43497;4.45387;4.47297;4.49227;4.51177;4.53147;4.55137;
3.57179;3.57189;3.57219;3.57269;3.57339;3.57429;3.57539;3.57669;3.57819;3.57989;3.58179;3.58389;3.58619;3.58869;3.59139;3.59429;3.59739;3.60069;3.60419;3.60789;3.61179;3.61589;3.62019;3.62469;3.62939;3.63429;3.63939;3.64469;3.65019;3.65589;3.66179;3.66789;3.67419;3.68069;3.68739;3.69429;3.70139;3.70869;3.71619;3.72389;3.73179;3.73989;3.74819;3.75669;3.76539;3.77429;3.78339;3.79269;3.80219;3.81189;3.82179;3.83189;3.84219;3.85269;3.86339;3.87429;3.88539;3.89669;3.90819;3.91989;3.93179;3.94389;3.95619;3.96869;3.98139;3.99429;4.00739;4.02069;4.03419;4.04789;4.06179;4.07589;4.09019;4.10469;4.11939;4.13429;4.14939;4.16469;4.18019;4.19589;4.21179;4.22789;4.24419;4.26069;4.27739;4.29429;4.31139;4.32869;4.34619;4.36389;4.38179;4.39989;4.41819;4.43669;4.45539;4.47429;4.49339;4.51269;4.53219;4.55189;4.57179;
3.5927;3.5928;3.5931;3.5936;3.5943;3.5952;3.5963;3.5976;3.5991;3.6008;3.6027;3.6048;3.6071;3.6096;3.6123;3.6152;3.6183;3.6216;3.6251;3.6288;3.6327;3.6368;3.6411;3.6456;3.6503;3.6552;3.6603;3.6656;3.6711;3.6768;3.6827;3.6888;3.6951;3.7016;3.7083;3.7152;3.7223;3.7296;3.7371;3.7448;3.7527;3.7608;3.7691;3.7776;3.7863;3.7952;3.8043;3.8136;3.8231;3.8328;3.8427;3.8528;3.8631;3.8736;3.8843;3.8952;3.9063;3.9176;3.9291;3.9408;3.9527;3.9648;3.9771;3.9896;4.0023;4.0152;4.0283;4.0416;4.0551;4.0688;4.0827;4.0968;4.1111;4.1256;4.1403;4.1552;4.1703;4.1856;4.2011;4.2168;4.2327;4.2488;4.2651;4.2816;4.2983;4.3152;4.3323;4.3496;4.3671;4.3848;4.4027;4.4208;4.4391;4.4576;4.4763;4.4952;4.5143;4.5336;4.5531;4.5728;4.5927;
3.61413;3.61422;3.61452;3.61502;3.61572;3.61662;3.61772;3.61902;3.62052;3.62222;3.62412;3.62622;3.62852;3.63102;3.63372;3.63662;3.63972;3.64302;3.64652;3.65022;3.65412;3.65822;3.66252;3.66702;3.67172;3.67662;3.68172;3.68702;3.69252;3.69822;3.70412;3.71022;3.71652;3.72302;3.72972;3.73662;3.74372;3.75102;3.75852;3.76622;3.77412;3.78222;3.79052;3.79902;3.80772;3.81662;3.82572;3.83502;3.84452;3.85422;3.86412;3.87422;3.88452;3.89502;3.90572;3.91662;3.92772;3.93902;3.95052;3.96222;3.97412;3.98622;3.99852;4.01102;4.02372;4.03662;4.04972;4.06302;4.07652;4.09022;4.10412;4.11822;4.13252;4.14702;4.16172;4.17662;4.19172;4.20702;4.22252;4.23822;4.25412;4.27022;4.28652;4.30302;4.31972;4.33662;4.35372;4.37102;4.38852;4.40622;4.42412;4.44222;4.46052;4.47902;4.49772;4.51662;4.53572;4.55502;4.57452;4.59422;4.61412;
3.63606;3.63616;3.63646;3.63696;3.63766;3.63856;3.63966;3.64096;3.64246;3.64416;3.64606;3.64816;3.65046;3.65296;3.65566;3.65856;3.66166;3.66496;3.66846;3.67216;3.67606;3.68016;3.68446;3.68896;3.69366;3.69856;3.70366;3.70896;3.71446;3.72016;3.72606;3.73216;3.73846;3.74496;3.75166;3.75856;3.76566;3.77296;3.78046;3.78816;3.79606;3.80416;3.81246;3.82096;3.82966;3.83856;3.84766;3.85696;3.86646;3.87616;3.88606;3.89616;3.90646;3.91696;3.92766;3.93856;3.94966;3.96096;3.97246;3.98416;3.99606;4.00816;4.02046;4.03296;4.04566;4.05856;4.07166;4.08496;4.09846;4.11216;4.12606;4.14016;4.15446;4.16896;4.18366;4.19856;4.21366;4.22896;4.24446;4.26016;4.27606;4.29216;4.30846;4.32496;4.34166;4.35856;4.37566;4.39296;4.41046;4.42816;4.44606;4.46416;4.48246;4.50096;4.51966;4.53856;4.55766;4.57696;4.59646;4.61616;4.63606;
3.6585;3.6586;3.6589;3.6594;3.6601;3.661;3.6621;3.6634;3.6649;3.6666;3.6685;3.6706;3.6729;3.6754;3.6781;3.681;3.6841;3.6874;3.6909;3.6946;3.6985;3.7026;3.7069;3.7114;3.7161;3.721;3.7261;3.7314;3.7369;3.7426;3.7485;3.7546;3.7609;3.7674;3.7741;3.781;3.7881;3.7954;3.8029;3.8106;3.8185;3.8266;3.8349;3.8434;3.8521;3.861;3.8701;3.8794;3.8889;3.8986;3.9085;3.9186;3.9289;3.9394;3.9501;3.961;3.9721;3.9834;3.9949;4.0066;4.0185;4.0306;4.0429;4.0554;4.0681;4.081;4.0941;4.1074;4.1209;4.1346;4.1485;4.1626;4.1769;4.1914;4.2061;4.221;4.2361;4.2514;4.2669;4.2826;4.2985;4.3146;4.3309;4.3474;4.3641;4.381;4.3981;4.4154;4.4329;4.4506;4.4685;4.4866;4.5049;4.5234;4.5421;4.561;4.5801;4.5994;4.6189;4.6386;4.6585;
3.68147;3.68157;3.68187;3.68237;3.68307;3.68397;3.68507;3.68637;3.68787;3.68957;3.69147;3.69357;3.69587;3.69837;3.70107;3.70397;3.70707;3.71037;3.71387;3.71757;3.72147;3.72557;3.72987;3.73437;3.73907;3.74397;3.74907;3.75437;3.75987;3.76557;3.77147;3.77757;3.78387;3.79037;3.79707;3.80397;3.81107;3.81837;3.82587;3.83357;3.84147;3.84957;3.85787;3.86637;3.87507;3.88397;3.89307;3.90237;3.91187;3.92157;3.93147;3.94157;3.95187;3.96237;3.97307;3.98397;3.99507;4.00637;4.01787;4.02957;4.04147;4.05357;4.06587;4.07837;4.09107;4.10397;4.11707;4.13037;4.14387;4.15757;4.17147;4.18557;4.19987;4.21437;4.22907;4.24397;4.25907;4.27437;4.28987;4.30557;4.32147;4.33757;4.35387;4.37037;4.38707;4.40397;4.42107;4.43837;4.45587;4.47357;4.49147;4.50957;4.52787;4.54637;4.56507;4.58397;4.60307;4.62237;4.64187;4.66157;4.68147;
